"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"TCP Query User{2B8D0231-05EF-4554-A842-417087D51E11}C:\riot games\riot client\riotclientelectron\riot client.exe";"Riot Client";"Riot Client";"True";"Inbound";"Block";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\riot games\riot client\riotclientelectron\riot client.exe";"";""
"{CC665862-14CA-4480-B44A-15CD4818EEC9}";"@{Microsoft.LockApp_10.0.22621.3235_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"@{Microsoft.LockApp_10.0.22621.3235_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.LockApp_10.0.22621.3235_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.LockApp_10.0.22621.3235_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"UDP Query User{F3E2234F-D479-4939-80CD-1C016F2077FB}C:\program files\corsair\corsair icue5 software\icue.exe";"iCUE";"iCUE";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\program files\corsair\corsair icue5 software\icue.exe";"";""
"TCP Query User{3167641A-D07A-4B0E-B8EA-D586116F35CD}C:\program files\corsair\corsair icue5 software\icue.exe";"iCUE";"iCUE";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\program files\corsair\corsair icue5 software\icue.exe";"";""
"UDP Query User{1A113461-9F7C-42D3-BD35-71516B9A3F9D}C:\users\olivier\appdata\local\packages\b9eced6f.armourycrate_qmba6cd70vzyy\localstate\gridupdatefile\asusgcdriverupdateclient.exe";"asusgcdriverupdateclient.exe";"asusgcdriverupdateclient.exe";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\users\olivier\appdata\local\packages\b9eced6f.armourycrate_qmba6cd70vzyy\localstate\gridupdatefile\asusgcdriverupdateclient.exe";"";""
"TCP Query User{FA60DDB6-CA5B-4BF1-B367-1A05B90946F5}C:\users\olivier\appdata\local\packages\b9eced6f.armourycrate_qmba6cd70vzyy\localstate\gridupdatefile\asusgcdriverupdateclient.exe";"asusgcdriverupdateclient.exe";"asusgcdriverupdateclient.exe";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\users\olivier\appdata\local\packages\b9eced6f.armourycrate_qmba6cd70vzyy\localstate\gridupdatefile\asusgcdriverupdateclient.exe";"";""
"{1E77B641-35B7-434C-9E54-646417F37CF3}";"Half-Life";;"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"D:\SteamLibrary\steamapps\common\Half-Life\hl.exe";"";""
"{3A5A93CD-058A-4917-BB27-2C854F16193F}";"Half-Life";;"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"D:\SteamLibrary\steamapps\common\Half-Life\hl.exe";"";""
"{3D8E33B7-2799-441D-9A62-0BC7D1F2CA71}";"@{Microsoft.Windows.SecureAssessmentBrowser_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDisplayName}";"@{Microsoft.Windows.SecureAssessmentBrowser_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDescription}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.SecureAssessmentBrowser_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.SecureAssessmentBrowser_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{041ED55F-32C4-485C-A063-B429C390E1FD}";"@{Microsoft.Windows.ContentDeliveryManager_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}";"@{Microsoft.Windows.ContentDeliveryManager_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.ContentDeliveryManager_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.ContentDeliveryManager_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{BB82C40B-79A4-4D33-AFE4-DCE4D8E933B3}";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{50291C02-9459-472B-B781-714EF26EAA78}";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2506_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"UDP Query User{63B91A18-894A-400D-94AB-D5E02BF3475E}D:\steamlibrary\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"cs2";"cs2";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"D:\steamlibrary\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"";""
"TCP Query User{881E2FF5-127A-492A-8BB8-D20EF2A5981F}D:\steamlibrary\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"cs2";"cs2";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"D:\steamlibrary\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"";""
"{9E591BCB-3729-480A-8FA5-6DA0BC34D901}";"EQU8 OUT 36 (80,443,60000-60010)";"EQU8 Anti-Cheat Exception";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"80;443;60000-60010";"TCP";"D:\SteamLibrary\steamapps\common\Splitgate\PortalWars\Binaries\Win64\PortalWars-Win64-Shipping.exe";"";""
"{24FE1ABC-97B8-4DB5-B0C5-94137784CC12}";"EQU8 IN 36 (80,443,60000-60010)";"EQU8 Anti-Cheat Exception";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"80;443;60000-60010";"TCP";"D:\SteamLibrary\steamapps\common\Splitgate\PortalWars\Binaries\Win64\PortalWars-Win64-Shipping.exe";"";""
"UDP Query User{0A526671-12D1-4E2E-AABB-5B2E1CF2DB2F}C:\program files (x86)\steam\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"cs2";"cs2";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\program files (x86)\steam\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"";""
"TCP Query User{6B61B259-CDB3-43EA-AF6A-44E93133E284}C:\program files (x86)\steam\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"cs2";"cs2";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\program files (x86)\steam\steamapps\common\counter-strike global offensive\game\bin\win64\cs2.exe";"";""
"UDP Query User{12C1BEA8-FD8E-48F1-9E68-ABA05BBB0748}C:\users\olivier\appdata\local\microsoft\teams\current\teams.exe";"teams.exe";"teams.exe";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\users\olivier\appdata\local\microsoft\teams\current\teams.exe";"";""
"TCP Query User{42682BC9-B1F2-44EC-84E1-EEA9D18F109F}C:\users\olivier\appdata\local\microsoft\teams\current\teams.exe";"teams.exe";"teams.exe";"True";"Inbound";"Allow";"Private";;"DeferToUser";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\users\olivier\appdata\local\microsoft\teams\current\teams.exe";"";""
"{1BB8110B-DC07-4B7C-91C7-3F318F663115}";"@{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"@{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.AccountsControl_10.0.22621.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{7093D481-CFA9-43C0-A2AC-D03FBD02B857}";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/Description}";"True";"Inbound";"Allow";"Any";;"Allow";"System.String[]";;;;;;;"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{715FED24-5330-490F-9908-B08D690BE013}";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/Description}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{89FCEF7B-615D-4A26-BBA6-4D09FB1B5A0D}";"@{Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"@{Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{577C81A0-F0F2-4EBD-BE9A-B90CEB5B4D61}";"@{Microsoft.XboxGameCallableUI_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"@{Microsoft.XboxGameCallableUI_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.XboxGameCallableUI_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.XboxGameCallableUI_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{7FD66C5B-D35E-44A3-AD10-A2D74B25CC6A}";"@{Microsoft.Windows.ParentalControls_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}";"@{Microsoft.Windows.ParentalControls_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.ParentalControls_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.ParentalControls_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{2632E1D7-0B5D-4E57-AC0B-132C50BEDD48}";"@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}";"@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.Windows.PeopleExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{F6C3426A-2C54-43C9-B75D-CAD56AACF5C5}";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{9A9F4E4B-5472-4311-8729-134BDFBAF7CA}";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{00CCE3D8-E6A1-4A5D-A83D-597A33708EEB}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"S-1-5-21-349234613-936635038-205130404-500";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{4FBEAA65-68B4-44A1-9733-9D970625165B}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"S-1-5-21-349234613-936635038-205130404-500";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{CF68B1AB-4CD7-4110-8361-9D9D8273E2D1}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"S-1-5-21-349234613-936635038-205130404-500";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{A6C03AC4-64BC-466A-A8AF-E570BAE0BFE7}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"S-1-5-21-349234613-936635038-205130404-500";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{E3C3713D-DE1E-4488-B58E-1E5520E98725}";"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"S-1-5-21-349234613-936635038-205130404-500";"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
